block_type,condition,img_name,Button.thisRepN,Button.thisTrialN,Button.thisN,Button.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,Ready_experimenter_text.started,Ready_experimenter_text.stopped,Ready_experimenter_resp.keys,Ready_experimenter_resp.rt,Ready_experimenter_resp.started,Ready_experimenter_resp.stopped,Alignment_background.started,Alignment_background.stopped,Alignment_image.started,Alignment_image.stopped,Alignment_resp.keys,Alignment_resp.rt,Alignment_resp.started,Alignment_resp.stopped,Button_text.started,Button_text.stopped,Index_text.started,Index_text.stopped,Index_resp.keys,Index_resp.rt,Index_resp.started,Index_resp.stopped,Middle_text.started,Middle_text.stopped,Middle_resp.keys,Middle_resp.rt,Middle_resp.started,Middle_resp.stopped,Repeat_text.started,Repeat_text.stopped,Repeat_resp.keys,Repeat_resp.corr,Repeat_resp.rt,Repeat_resp.started,Repeat_resp.stopped,instruction_text.started,instruction_text.stopped,key_resp.keys,key_resp.rt,key_resp.started,key_resp.stopped,scanner_t.keys,scanner_t.rt,scanner_t.started,scanner_t.stopped,fixation_wait_for_t.started,fixation_wait_for_t.stopped,real_timestamp_trial_start,image.started,image.stopped,fixation.started,fixation.stopped,repeat_response.keys,repeat_response.started,repeat_response.stopped,fixation_null.started,fixation_null.stopped,end_text.started,end_text.stopped,participant,run,date,expName,psychopyVersion,frameRate,
block,faces,faces007.bmp,,,,,0,194,194,194,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,783.8166962698567,None,783.8166962698567,None,2022-08-12-12:54:58.510079,783.8170125999022,784.1159163999837,783.8170125999022,None,None,783.8170125999022,None,784.6170467698946,None,,,22011,0002,2022_Aug_12_1242,localizer,2021.1.3,60.03640613023816,
block,faces,faces056.bmp,,,,,0,195,195,195,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,784.6170467698946,None,784.6170467698946,None,2022-08-12-12:54:59.312577,784.6312197998632,784.9325780000072,784.6312197998632,784.6312197998632,None,784.6312197998632,784.6312197998632,785.4328685698099,None,,,22011,0002,2022_Aug_12_1242,localizer,2021.1.3,60.03640613023816,
block,faces,faces057.bmp,,,,,0,196,196,196,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,785.4328685698099,None,785.4328685698099,None,2022-08-12-12:55:00.125735,785.4336240999401,785.7329171998426,785.4336240999401,None,None,785.4336240999401,None,786.233211869793,None,,,22011,0002,2022_Aug_12_1242,localizer,2021.1.3,60.03640613023816,
block_end,faces,faces045.bmp,,,,,0,197,197,197,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,786.233211869793,None,786.233211869793,None,2022-08-12-12:55:00.927731,786.2422882998362,786.5492486997973,786.2422882998362,786.2422882998362,None,786.2422882998362,786.2422882998362,787.0498070700094,None,,,22011,0002,2022_Aug_12_1242,localizer,2021.1.3,60.03640613023816,
block_start,scenes,scenes024.bmp,,,,,0,198,198,198,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,t,1.8063428001478314,787.049433699809,None,787.049433699809,None,2022-08-12-12:55:03.574506,788.8846113998443,789.1993573999498,788.8846113998443,None,None,788.8846113998443,None,789.6998274698387,None,,,22011,0002,2022_Aug_12_1242,localizer,2021.1.3,60.03640613023816,
block,scenes,scenes057.bmp,,,,,0,199,199,199,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,789.6998274698387,None,789.6998274698387,None,2022-08-12-12:55:04.392391,789.7002692997921,789.9995200999547,789.7002692997921,None,None,789.7002692997921,None,790.5003390698228,None,,,22011,0002,2022_Aug_12_1242,localizer,2021.1.3,60.03640613023816,
block,scenes,scenes087.bmp,,,,,0,200,200,200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,790.5003390698228,None,790.5003390698228,None,2022-08-12-12:55:05.195876,790.503323999932,790.816084299935,790.503323999932,790.503323999932,None,790.503323999932,790.503323999932,791.3166684698779,None,,,22011,0002,2022_Aug_12_1242,localizer,2021.1.3,60.03640613023816,
block,scenes,scenes074.bmp,,,,,0,201,201,201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,791.3166684698779,None,791.3166684698779,None,2022-08-12-12:55:06.009033,791.3271974998061,791.6324603999965,791.3271974998061,None,None,791.3271974998061,None,792.1334195700008,None,,,22011,0002,2022_Aug_12_1242,localizer,2021.1.3,60.03640613023816,
block,scenes,scenes006.bmp,,,,,0,202,202,202,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,792.1334195700008,None,792.1334195700008,None,2022-08-12-12:55:06.825995,792.1440409999341,792.4495951998979,792.1440409999341,None,None,792.1440409999341,None,792.9493486699182,None,,,22011,0002,2022_Aug_12_1242,localizer,2021.1.3,60.03640613023816,
block,scenes,scenes034.bmp,,,,,0,203,203,203,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,792.9493486699182,None,792.9493486699182,None,2022-08-12-12:55:07.641723,792.9581881999038,793.2658744999208,792.9581881999038,None,None,792.9581881999038,None,793.7665227700024,None,,,22011,0002,2022_Aug_12_1242,localizer,2021.1.3,60.03640613023816,
block,scenes,scenes051.bmp,,,,,0,204,204,204,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,793.7665227700024,None,793.7665227700024,None,2022-08-12-12:55:08.458888,793.7784040998667,794.0891449998599,793.7784040998667,None,None,793.7784040998667,None,794.5837383698206,None,,,22011,0002,2022_Aug_12_1242,localizer,2021.1.3,60.03640613023816,
block,scenes,scenes015.bmp,,,,,0,205,205,205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,794.5837383698206,None,794.5837383698206,None,2022-08-12-12:55:09.277286,794.5857505998574,794.8992452998646,794.5857505998574,None,None,794.5857505998574,None,795.3999599699862,None,,,22011,0002,2022_Aug_12_1242,localizer,2021.1.3,60.03640613023816,
block,scenes,scenes035.bmp,,,,,0,206,206,206,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,795.3999599699862,None,795.3999599699862,None,2022-08-12-12:55:10.092324,795.4105389998294,795.7158036998007,795.4105389998294,None,None,795.4105389998294,None,796.215892269928,None,,,22011,0002,2022_Aug_12_1242,localizer,2021.1.3,60.03640613023816,
block,scenes,scenes002.bmp,,,,,0,207,207,207,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,796.215892269928,None,796.215892269928,None,2022-08-12-12:55:10.907272,796.2243670998141,796.5331298999954,796.2243670998141,None,None,796.2243670998141,None,797.0334687698166,None,,,22011,0002,2022_Aug_12_1242,localizer,2021.1.3,60.03640613023816,
block,scenes,scenes091.bmp,,,,,0,208,208,208,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,797.0334687698166,None,797.0334687698166,None,2022-08-12-12:55:11.726929,797.0450190999545,797.3494260997977,797.0450190999545,None,None,797.0450190999545,None,797.8499400699045,None,,,22011,0002,2022_Aug_12_1242,localizer,2021.1.3,60.03640613023816,
block,scenes,scenes014.bmp,,,,,0,209,209,209,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,797.8499400699045,None,797.8499400699045,None,2022-08-12-12:55:12.542308,797.8502504997887,798.149551599985,797.8502504997887,None,None,797.8502504997887,None,798.6499624698888,None,,,22011,0002,2022_Aug_12_1242,localizer,2021.1.3,60.03640613023816,
block,scenes,scenes004.bmp,,,,,0,210,210,210,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,798.6499624698888,None,798.6499624698888,None,2022-08-12-12:55:13.345517,798.6525837997906,798.9662652998231,798.6525837997906,798.6525837997906,None,798.6525837997906,798.6525837997906,799.4665744700003,None,,,22011,0002,2022_Aug_12_1242,localizer,2021.1.3,60.03640613023816,
block,scenes,scenes013.bmp,,,,,0,211,211,211,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,799.4665744700003,None,799.4665744700003,None,2022-08-12-12:55:14.158909,799.4772069000173,799.7827895998489,799.4772069000173,None,None,799.4772069000173,None,800.2858919698745,None,,,22011,0002,2022_Aug_12_1242,localizer,2021.1.3,60.03640613023816,
block_end,scenes,scenes059.bmp,,,,,0,212,212,212,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,800.2858919698745,None,800.2858919698745,None,2022-08-12-12:55:14.982388,800.2900564998854,800.6001041999552,800.2900564998854,None,None,800.2900564998854,None,801.1003908698447,None,,,22011,0002,2022_Aug_12_1242,localizer,2021.1.3,60.03640613023816,
block_start,objects,objects029.bmp,,,,,0,213,213,213,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,t,1.7557682001497597,801.1000236999243,None,801.1000236999243,None,2022-08-12-12:55:17.574601,802.8837208999321,803.183103099931,802.8837208999321,None,None,802.8837208999321,None,803.6838592700194,None,,,22011,0002,2022_Aug_12_1242,localizer,2021.1.3,60.03640613023816,
block,objects,objects053.bmp,,,,,0,214,214,214,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,803.6838592700194,None,803.6838592700194,None,2022-08-12-12:55:18.379401,803.686821699841,804.0002316997852,803.686821699841,803.686821699841,None,803.686821699841,803.686821699841,804.4998493699356,None,,,22011,0002,2022_Aug_12_1242,localizer,2021.1.3,60.03640613023816,
block,objects,objects043.bmp,,,,,0,215,215,215,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,804.4998493699356,None,804.4998493699356,None,2022-08-12-12:55:19.192839,804.5004615997896,804.799331399845,804.5004615997896,None,None,804.5004615997896,None,805.2995535698253,None,,,22011,0002,2022_Aug_12_1242,localizer,2021.1.3,60.03640613023816,
block,objects,objects083.bmp,,,,,0,216,216,216,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,805.2995535698253,None,805.2995535698253,None,2022-08-12-12:55:19.993919,805.3004491999745,805.599391900003,805.3004491999745,805.3004491999745,None,805.3004491999745,805.3004491999745,806.1004776698071,None,,,22011,0002,2022_Aug_12_1242,localizer,2021.1.3,60.03640613023816,
block,objects,objects007.bmp,,,,,0,217,217,217,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,806.1004776698071,None,806.1004776698071,None,2022-08-12-12:55:20.795818,806.1031762999482,806.4162382998038,806.1031762999482,806.1031762999482,None,806.1031762999482,806.1031762999482,806.9175686698406,None,,,22011,0002,2022_Aug_12_1242,localizer,2021.1.3,60.03640613023816,
block,objects,objects067.bmp,,,,,0,218,218,218,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,806.9175686698406,None,806.9175686698406,None,2022-08-12-12:55:21.612097,806.9297622998711,807.232707099989,806.9297622998711,None,None,806.9297622998711,None,807.7330117700155,None,,,22011,0002,2022_Aug_12_1242,localizer,2021.1.3,60.03640613023816,
block,objects,objects052.bmp,,,,,0,219,219,219,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,807.7330117700155,None,807.7330117700155,None,2022-08-12-12:55:22.425381,807.7342128998134,808.0495499998797,807.7342128998134,None,None,807.7342128998134,None,808.5369315698742,None,,,22011,0002,2022_Aug_12_1242,localizer,2021.1.3,60.03640613023816,
block,objects,objects085.bmp,,,,,0,220,220,220,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,808.5369315698742,None,808.5369315698742,None,2022-08-12-12:55:23.239178,808.5491078998893,808.8561106999405,808.5491078998893,808.5491078998893,None,808.5491078998893,808.5491078998893,809.3495491698384,None,,,22011,0002,2022_Aug_12_1242,localizer,2021.1.3,60.03640613023816,
block,objects,objects060.bmp,,,,,0,221,221,221,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,809.3495491698384,None,809.3495491698384,None,2022-08-12-12:55:24.041920,809.3504347999115,809.6494524998125,809.3504347999115,None,None,809.3504347999115,None,810.1504929698538,None,,,22011,0002,2022_Aug_12_1242,localizer,2021.1.3,60.03640613023816,
block,objects,objects040.bmp,,,,,0,222,222,222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,810.1504929698538,None,810.1504929698538,None,2022-08-12-12:55:24.845026,810.1507895998657,810.4497779000085,810.1507895998657,810.1507895998657,None,810.1507895998657,810.1507895998657,810.9501855698879,None,,,22011,0002,2022_Aug_12_1242,localizer,2021.1.3,60.03640613023816,
block,objects,objects069.bmp,,,,,0,223,223,223,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,810.9501855698879,None,810.9501855698879,None,2022-08-12-12:55:25.644742,810.962517599808,811.2659736999776,810.962517599808,810.962517599808,None,810.962517599808,810.962517599808,811.7673470698762,None,,,22011,0002,2022_Aug_12_1242,localizer,2021.1.3,60.03640613023816,
block,objects,objects074.bmp,,,,,0,224,224,224,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,811.7673470698762,None,811.7673470698762,None,2022-08-12-12:55:26.460914,811.7796294,812.0835323999636,811.7796294,None,None,811.7796294,None,812.5835273698438,None,,,22011,0002,2022_Aug_12_1242,localizer,2021.1.3,60.03640613023816,
block,objects,objects065.bmp,,,,,0,225,225,225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,812.5835273698438,None,812.5835273698438,None,2022-08-12-12:55:27.275869,812.583734799875,812.8830436000135,812.583734799875,None,None,812.583734799875,None,813.3833318699151,None,,,22011,0002,2022_Aug_12_1242,localizer,2021.1.3,60.03640613023816,
block,objects,objects028.bmp,,,,,0,226,226,226,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,813.3833318699151,None,813.3833318699151,None,2022-08-12-12:55:28.077692,813.3858634999488,813.7008080999367,813.3858634999488,813.3858634999488,None,813.3858634999488,813.3858634999488,814.1901763698086,None,,,22011,0002,2022_Aug_12_1242,localizer,2021.1.3,60.03640613023816,
block_end,objects,objects028.bmp,,,,,0,227,227,227,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,814.1901763698086,None,814.1901763698086,None,2022-08-12-12:55:28.887469,814.1951812999323,814.5000241999514,814.1951812999323,None,None,814.1951812999323,None,815.0005498697981,None,,,22011,0002,2022_Aug_12_1242,localizer,2021.1.3,60.03640613023816,
block_start,scrambled,scrambled070.bmp,,,,,0,228,228,228,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,t,1.8555348999798298,815.0000934000127,None,815.0000934000127,None,2022-08-12-12:55:31.574582,816.8936677998863,817.1991731999442,816.8936677998863,None,None,816.8936677998863,None,817.6895359698217,None,,,22011,0002,2022_Aug_12_1242,localizer,2021.1.3,60.03640613023816,
block,scrambled,scrambled009.bmp,,,,,0,229,229,229,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,817.6895359698217,None,817.6895359698217,None,2022-08-12-12:55:32.389695,817.7055583999027,818.016782599967,817.7055583999027,None,None,817.7055583999027,None,818.4999928699806,None,,,22011,0002,2022_Aug_12_1242,localizer,2021.1.3,60.03640613023816,
block,scrambled,scrambled046.bmp,,,,,0,230,230,230,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,818.4999928699806,None,818.4999928699806,None,2022-08-12-12:55:33.192413,818.5006234999746,818.79984399979,818.5006234999746,None,None,818.5006234999746,None,819.3035853697918,None,,,22011,0002,2022_Aug_12_1242,localizer,2021.1.3,60.03640613023816,
block,scrambled,scrambled043.bmp,,,,,0,231,231,231,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,819.3035853697918,None,819.3035853697918,None,2022-08-12-12:55:34.001916,819.3097369999159,819.6165765998885,819.3097369999159,819.3097369999159,None,819.3097369999159,819.3097369999159,820.1167906699236,None,,,22011,0002,2022_Aug_12_1242,localizer,2021.1.3,60.03640613023816,
block,scrambled,scrambled025.bmp,,,,,0,232,232,232,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,820.1167906699236,None,820.1167906699236,None,2022-08-12-12:55:34.810358,820.1171470999252,820.4168140999973,820.1171470999252,None,None,820.1171470999252,None,820.9164653699379,None,,,22011,0002,2022_Aug_12_1242,localizer,2021.1.3,60.03640613023816,
block,scrambled,scrambled056.bmp,,,,,0,233,233,233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,820.9164653699379,None,820.9164653699379,None,2022-08-12-12:55:35.610366,820.9176050999667,821.2388137998059,820.9176050999667,820.9176050999667,None,820.9176050999667,820.9176050999667,821.7173072699923,None,,,22011,0002,2022_Aug_12_1242,localizer,2021.1.3,60.03640613023816,
block,scrambled,scrambled024.bmp,,,,,0,234,234,234,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,821.7173072699923,None,821.7173072699923,None,2022-08-12-12:55:36.411631,821.7311003999785,822.033222099999,821.7311003999785,821.7311003999785,None,821.7311003999785,821.7311003999785,822.5352476699743,None,,,22011,0002,2022_Aug_12_1242,localizer,2021.1.3,60.03640613023816,
block,scrambled,scrambled069.bmp,,,,,0,235,235,235,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,822.5352476699743,None,822.5352476699743,None,2022-08-12-12:55:37.231633,822.5404013998341,822.8495096999686,822.5404013998341,None,None,822.5404013998341,None,823.3499232700094,None,,,22011,0002,2022_Aug_12_1242,localizer,2021.1.3,60.03640613023816,
block,scrambled,scrambled034.bmp,,,,,0,236,236,236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,823.3499232700094,None,823.3499232700094,None,2022-08-12-12:55:38.042292,823.3505285999272,823.6493535998743,823.3505285999272,None,None,823.3505285999272,None,824.1499240698292,None,,,22011,0002,2022_Aug_12_1242,localizer,2021.1.3,60.03640613023816,
block,scrambled,scrambled007.bmp,,,,,0,237,237,237,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,824.1499240698292,None,824.1499240698292,None,2022-08-12-12:55:38.843689,824.1505273999646,824.449658999918,824.1505273999646,824.1505273999646,None,824.1505273999646,824.1505273999646,824.9498658698983,None,,,22011,0002,2022_Aug_12_1242,localizer,2021.1.3,60.03640613023816,
block,scrambled,scrambled060.bmp,,,,,0,238,238,238,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,824.9498658698983,None,824.9498658698983,None,2022-08-12-12:55:39.644229,824.9508695998229,825.2495901999064,824.9508695998229,824.9508695998229,None,824.9508695998229,824.9508695998229,825.7500698698684,None,,,22011,0002,2022_Aug_12_1242,localizer,2021.1.3,60.03640613023816,
block,scrambled,scrambled044.bmp,,,,,0,239,239,239,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,825.7500698698684,None,825.7500698698684,None,2022-08-12-12:55:40.444426,825.7624670998193,826.0661898998078,825.7624670998193,825.7624670998193,None,825.7624670998193,825.7624670998193,826.5671293700113,None,,,22011,0002,2022_Aug_12_1242,localizer,2021.1.3,60.03640613023816,
block,scrambled,scrambled004.bmp,,,,,0,240,240,240,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,826.5671293700113,None,826.5671293700113,None,2022-08-12-12:55:41.260509,826.5684601999819,826.8836588999256,826.5684601999819,None,None,826.5684601999819,None,827.383351669833,None,,,22011,0002,2022_Aug_12_1242,localizer,2021.1.3,60.03640613023816,
block,scrambled,scrambled026.bmp,,,,,0,241,241,241,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,827.383351669833,None,827.383351669833,None,2022-08-12-12:55:42.075691,827.38388569979,827.6830789998639,827.38388569979,None,None,827.38388569979,None,828.1833957698661,None,,,22011,0002,2022_Aug_12_1242,localizer,2021.1.3,60.03640613023816,
block_end,scrambled,scrambled030.bmp,,,,,0,242,242,242,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,828.1833957698661,None,828.1833957698661,None,2022-08-12-12:55:42.877938,828.1860650999006,828.4997939998284,828.1860650999006,828.1860650999006,None,828.1860650999006,828.1860650999006,829.000179270003,None,,,22011,0002,2022_Aug_12_1242,localizer,2021.1.3,60.03640613023816,
null_block,null_block,null_block.bmp,,,,,0,243,243,243,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,t,1.8559557001572102,828.9998824999202,None,828.9998824999202,None,2022-08-12-12:55:45.574477,830.8830996700096,None,830.8830996700096,None,None,830.8830996700096,None,830.8853163998574,None,,,22011,0002,2022_Aug_12_1242,localizer,2021.1.3,60.03640613023816,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,842.8997294998262,None,,,,,,,
